ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,label,scenario,ML_label
1540505838.36442,192.168.1.132,47555,192.168.1.1,53,udp,dns,0.125422,34.0,297.0,1,1,SF,,Benign1,0
1540506738.545466,192.168.1.132,53644,2.16.60.82,443,tcp,-,0.011493,0.0,0.0,5,3,SF,,Benign1,0
1540506738.497002,192.168.1.132,45191,192.168.1.1,53,udp,dns,0.047968,34.0,297.0,1,1,SF,,Benign1,0
1540507638.752086,192.168.1.132,56652,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,4,3,SF,,Benign1,0
1540507638.549455,192.168.1.132,37403,192.168.1.1,53,udp,dns,0.202141,34.0,297.0,1,1,SF,,Benign1,0
1540508266.420664,192.168.1.132,42652,216.239.35.0,123,udp,-,0.109682,48.0,48.0,1,1,SF,,Benign1,0
1540508404.630657,192.168.1.132,52600,216.239.35.8,123,udp,-,0.016987,48.0,48.0,1,1,SF,,Benign1,0
1540508524.931122,192.168.1.132,60645,52.215.95.120,80,tcp,http,0.088698,1847.0,1539.0,7,7,SF,,Benign1,0
1540508525.023069,192.168.1.132,57049,52.209.221.67,80,tcp,http,0.113184,1847.0,791.0,6,6,SF,,Benign1,0
1540508524.789975,192.168.1.132,45544,192.168.1.1,53,udp,dns,0.132166,37.0,179.0,1,1,SF,,Benign1,0
1540508524.922627,192.168.1.132,55030,192.168.1.1,53,udp,dns,0.007998,37.0,442.0,1,1,SF,,Benign1,0
1540508525.020822,192.168.1.132,54122,192.168.1.1,53,udp,dns,0.000499,37.0,100.0,1,1,SF,,Benign1,0
1540508525.021819,192.168.1.132,51430,192.168.1.1,53,udp,dns,0.00075,37.0,132.0,1,1,SF,,Benign1,0
1540508538.812188,192.168.1.132,56655,2.16.60.139,443,tcp,-,0.011745,0.0,0.0,4,2,SF,,Benign1,0
1540508538.756742,192.168.1.132,34704,192.168.1.1,53,udp,dns,0.05495,34.0,297.0,1,1,SF,,Benign1,0
1540508810.747558,192.168.1.132,35755,216.239.35.4,123,udp,-,0.116676,48.0,48.0,1,1,SF,,Benign1,0
1540509210.96016,192.168.1.132,47364,216.239.35.12,123,udp,-,0.269354,48.0,48.0,1,1,SF,,Benign1,0
1540509438.871339,192.168.1.132,56656,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,5,3,SF,,Benign1,0
1540509438.819134,192.168.1.132,50691,192.168.1.1,53,udp,dns,0.051709,34.0,281.0,1,1,SF,,Benign1,0
1540510339.081178,192.168.1.132,53650,2.16.60.82,443,tcp,-,0.01151,0.0,0.0,4,2,SF,,Benign1,0
1540510338.879057,192.168.1.132,47021,192.168.1.1,53,udp,dns,0.20164,34.0,297.0,1,1,SF,,Benign1,0
1540511239.13792,192.168.1.132,56658,2.16.60.139,443,tcp,-,0.011742,0.0,0.0,5,3,SF,,Benign1,0
1540511239.087956,192.168.1.132,39168,192.168.1.1,53,udp,dns,0.049719,34.0,297.0,1,1,SF,,Benign1,0
1540512125.001086,192.168.1.132,57054,52.209.221.67,80,tcp,http,0.088198,1847.0,1539.0,7,7,SF,,Benign1,0
1540512125.092534,192.168.1.132,60652,52.215.95.120,80,tcp,http,0.111434,1847.0,791.0,6,6,SF,,Benign1,0
1540512127.299028,192.168.1.132,60836,130.211.67.12,80,tcp,http,0.224122,1595.0,177.0,7,7,SF,,Benign1,0
1540512124.791464,192.168.1.132,55939,192.168.1.1,53,udp,dns,0.200629,37.0,179.0,1,1,SF,,Benign1,0
1540512124.992842,192.168.1.132,54662,192.168.1.1,53,udp,dns,0.007748,37.0,442.0,1,1,SF,,Benign1,0
1540512125.090285,192.168.1.132,57452,192.168.1.1,53,udp,dns,0.0005,37.0,100.0,1,1,SF,,Benign1,0
1540512125.091534,192.168.1.132,43735,192.168.1.1,53,udp,dns,0.000501,37.0,132.0,1,1,SF,,Benign1,0
1540512127.167618,192.168.1.132,36769,192.168.1.1,53,udp,dns,0.130914,41.0,124.0,1,1,SF,,Benign1,0
1540512139.195757,192.168.1.132,53655,2.16.60.82,443,tcp,-,0.011495,0.0,0.0,5,3,SF,,Benign1,0
1540512139.147043,192.168.1.132,35268,192.168.1.1,53,udp,dns,0.048223,34.0,297.0,1,1,SF,,Benign1,0
1540512550.333642,192.168.1.132,41909,216.239.35.0,123,udp,-,0.109684,48.0,48.0,1,1,SF,,Benign1,0
1540512609.502185,192.168.1.132,58364,216.239.35.8,123,udp,-,0.016739,48.0,48.0,1,1,SF,,Benign1,0
1540512955.615507,192.168.1.132,34286,216.239.35.4,123,udp,-,0.114436,48.0,48.0,1,1,SF,,Benign1,0
1540513039.256097,192.168.1.132,56663,2.16.60.139,443,tcp,-,0.011243,0.0,0.0,5,3,SF,,Benign1,0
1540513039.203388,192.168.1.132,43517,192.168.1.1,53,udp,dns,0.052213,34.0,311.0,1,1,SF,,Benign1,0
1540513561.830757,192.168.1.132,56890,216.239.35.12,123,udp,-,0.272081,48.0,48.0,1,1,SF,,Benign1,0
1540513939.308267,192.168.1.132,56664,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,5,3,SF,,Benign1,0
1540513939.261554,192.168.1.132,52749,192.168.1.1,53,udp,dns,0.046466,34.0,297.0,1,1,SF,,Benign1,0
1540514622.892352,192.168.1.132,60840,130.211.67.12,80,tcp,http,0.241862,9995.0,177.0,12,12,SF,,Benign1,0
1540514622.891375,192.168.1.132,47284,192.168.1.1,53,udp,dns,0.000479,41.0,57.0,1,1,SF,,Benign1,0
1540514839.363353,192.168.1.132,53659,2.16.60.82,443,tcp,-,0.011743,0.0,0.0,5,3,SF,,Benign1,0
1540514839.31464,192.168.1.132,39877,192.168.1.1,53,udp,dns,0.048468,34.0,311.0,1,1,SF,,Benign1,0
1540515724.848363,192.168.1.132,57062,52.209.221.67,80,tcp,http,0.093695,1847.0,1539.0,7,7,SF,,Benign1,0
1540515724.945057,192.168.1.132,60660,52.215.95.120,80,tcp,http,0.112435,1847.0,791.0,6,6,SF,,Benign1,0
1540515724.788672,192.168.1.132,46467,192.168.1.1,53,udp,dns,0.054699,37.0,179.0,1,1,SF,,Benign1,0
1540515724.843866,192.168.1.132,49998,192.168.1.1,53,udp,dns,0.004,37.0,442.0,1,1,SF,,Benign1,0
1540515724.94306,192.168.1.132,41869,192.168.1.1,53,udp,dns,0.000499,37.0,100.0,1,1,SF,,Benign1,0
1540515724.944058,192.168.1.132,38817,192.168.1.1,53,udp,dns,0.000502,37.0,132.0,1,1,SF,,Benign1,0
1540515739.484238,192.168.1.132,53662,2.16.60.82,443,tcp,-,0.011492,0.0,0.0,4,2,SF,,Benign1,0
1540515739.368825,192.168.1.132,35128,192.168.1.1,53,udp,dns,0.114935,34.0,311.0,1,1,SF,,Benign1,0
1540516639.636561,192.168.1.132,56670,2.16.60.139,443,tcp,-,0.011742,0.0,0.0,4,2,SF,,Benign1,0
1540516639.490416,192.168.1.132,32812,192.168.1.1,53,udp,dns,0.145668,34.0,297.0,1,1,SF,,Benign1,0
1540516854.198046,192.168.1.132,51087,216.239.35.8,123,udp,-,0.017238,48.0,48.0,1,1,SF,,Benign1,0
1540516894.25568,192.168.1.132,60296,216.239.35.0,123,udp,-,0.109682,48.0,48.0,1,1,SF,,Benign1,0
1540517160.465462,192.168.1.132,35370,216.239.35.4,123,udp,-,0.113933,48.0,48.0,1,1,SF,,Benign1,0
1540517539.692153,192.168.1.132,56671,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,4,2,SF,,Benign1,0
1540517539.643701,192.168.1.132,35145,192.168.1.1,53,udp,dns,0.047963,34.0,311.0,1,1,SF,,Benign1,0
1540517691.682822,192.168.1.132,40144,216.239.35.12,123,udp,-,0.269841,48.0,48.0,1,1,SF,,Benign1,0
1540518439.8109,192.168.1.132,58542,2.21.172.138,443,tcp,-,0.012992,0.0,0.0,4,2,SF,,Benign1,0
1540518439.701726,192.168.1.132,60611,192.168.1.1,53,udp,dns,0.108678,34.0,297.0,1,1,SF,,Benign1,0
1540519324.912822,192.168.1.132,60665,52.215.95.120,80,tcp,http,0.092946,1847.0,1539.0,7,7,SF,,Benign1,0
1540519325.009016,192.168.1.132,57069,52.209.221.67,80,tcp,http,0.117683,1847.0,791.0,6,6,SF,,Benign1,0
1540519324.791648,192.168.1.132,38980,192.168.1.1,53,udp,dns,0.11568,37.0,179.0,1,1,SF,,Benign1,0
1540519324.908075,192.168.1.132,33729,192.168.1.1,53,udp,dns,0.004249,37.0,442.0,1,1,SF,,Benign1,0
1540519325.007018,192.168.1.132,50609,192.168.1.1,53,udp,dns,0.0005,37.0,100.0,1,1,SF,,Benign1,0
1540519325.008017,192.168.1.132,34137,192.168.1.1,53,udp,dns,0.000502,37.0,132.0,1,1,SF,,Benign1,0
1540519339.878053,192.168.1.132,53668,2.16.60.82,443,tcp,-,0.011744,0.0,0.0,4,2,SF,,Benign1,0
1540519339.819843,192.168.1.132,46841,192.168.1.1,53,udp,dns,0.057713,34.0,297.0,1,1,SF,,Benign1,0
1540520240.011247,192.168.1.132,53669,2.16.60.82,443,tcp,-,0.011743,0.0,0.0,4,2,SF,,Benign1,0
1540520239.884582,192.168.1.132,37601,192.168.1.1,53,udp,dns,0.126168,34.0,297.0,1,1,SF,,Benign1,0
1540521060.055873,192.168.1.132,45407,216.239.35.8,123,udp,-,0.017221,48.0,48.0,1,1,SF,,Benign1,0
1540521140.063011,192.168.1.132,56677,2.16.60.139,443,tcp,-,0.011493,0.0,0.0,4,2,SF,,Benign1,0
1540521140.018046,192.168.1.132,60056,192.168.1.1,53,udp,dns,0.044467,34.0,297.0,1,1,SF,,Benign1,0
1540521156.170093,192.168.1.132,60966,216.239.35.0,123,udp,-,0.111429,48.0,48.0,1,1,SF,,Benign1,0
1540521418.381455,192.168.1.132,56544,216.239.35.4,123,udp,-,0.11618,48.0,48.0,1,1,SF,,Benign1,0
1540522040.123123,192.168.1.132,56678,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,5,3,SF,,Benign1,0
1540522040.070662,192.168.1.132,42913,192.168.1.1,53,udp,dns,0.051964,34.0,297.0,1,1,SF,,Benign1,0
1540522009.597792,192.168.1.132,55745,216.239.35.12,123,udp,-,0.270092,48.0,48.0,1,1,SF,,Benign1,0
1540522924.857984,192.168.1.132,60671,52.215.95.120,80,tcp,http,0.088947,1847.0,1539.0,7,5,SF,,Benign1,0
1540522924.949931,192.168.1.132,57075,52.209.221.67,80,tcp,http,0.118432,1847.0,791.0,6,6,SF,,Benign1,0
1540522924.791044,192.168.1.132,37003,192.168.1.1,53,udp,dns,0.056699,37.0,179.0,1,1,SF,,Benign1,0
1540522924.848239,192.168.1.132,36088,192.168.1.1,53,udp,dns,0.009247,37.0,442.0,1,1,SF,,Benign1,0
1540522924.947934,192.168.1.132,58584,192.168.1.1,53,udp,dns,0.000498,37.0,100.0,1,1,SF,,Benign1,0
1540522924.948932,192.168.1.132,55930,192.168.1.1,53,udp,dns,0.0005,37.0,132.0,1,1,SF,,Benign1,0
1540522940.187248,192.168.1.132,53674,2.16.60.82,443,tcp,-,0.011491,0.0,0.0,5,3,SF,,Benign1,0
1540522940.130301,192.168.1.132,34698,192.168.1.1,53,udp,dns,0.056469,34.0,297.0,1,1,SF,,Benign1,0
1540523840.251867,192.168.1.132,53675,2.16.60.82,443,tcp,-,0.011493,0.0,0.0,5,3,SF,,Benign1,0
1540523840.194421,192.168.1.132,40766,192.168.1.1,53,udp,dns,0.056699,34.0,297.0,1,1,SF,,Benign1,0
1540524740.366458,192.168.1.132,56683,2.16.60.139,443,tcp,-,0.011496,0.0,0.0,4,3,SF,,Benign1,0
1540524740.258791,192.168.1.132,37842,192.168.1.1,53,udp,dns,0.107187,34.0,281.0,1,1,SF,,Benign1,0
1540525380.966072,192.168.1.132,36851,216.239.35.8,123,udp,-,0.017227,48.0,48.0,1,1,SF,,Benign1,0
1540525447.047395,192.168.1.132,33306,216.239.35.0,123,udp,-,0.109935,48.0,48.0,1,1,SF,,Benign1,0
1540525640.448162,192.168.1.132,53677,2.16.60.82,443,tcp,-,0.011492,0.0,0.0,5,3,SF,,Benign1,0
1540525640.373213,192.168.1.132,51838,192.168.1.1,53,udp,dns,0.074453,34.0,297.0,1,1,SF,,Benign1,0
1540525669.25801,192.168.1.132,55343,216.239.35.4,123,udp,-,0.114181,48.0,48.0,1,1,SF,,Benign1,0
1540526323.472635,192.168.1.132,35357,216.239.35.12,123,udp,-,0.27009,48.0,48.0,1,1,SF,,Benign1,0
1540526524.857591,192.168.1.132,60677,52.215.95.120,80,tcp,http,0.093695,1847.0,1539.0,7,5,SF,,Benign1,0
1540526524.954534,192.168.1.132,57081,52.209.221.67,80,tcp,http,0.121431,1847.0,791.0,6,6,SF,,Benign1,0
1540526524.791389,192.168.1.132,59474,192.168.1.1,53,udp,dns,0.060457,37.0,179.0,1,1,SF,,Benign1,0
1540526524.852343,192.168.1.132,60977,192.168.1.1,53,udp,dns,0.00475,37.0,442.0,1,1,SF,,Benign1,0
1540526524.952286,192.168.1.132,41153,192.168.1.1,53,udp,dns,0.000501,37.0,100.0,1,1,SF,,Benign1,0
1540526524.953536,192.168.1.132,47857,192.168.1.1,53,udp,dns,0.000499,37.0,132.0,1,1,SF,,Benign1,0
1540526540.514416,192.168.1.132,56687,2.16.60.139,443,tcp,-,0.011498,0.0,0.0,4,3,SF,,Benign1,0
1540526540.455457,192.168.1.132,56080,192.168.1.1,53,udp,dns,0.058712,34.0,281.0,1,1,SF,,Benign1,0
1540527440.634112,192.168.1.132,53681,2.16.60.82,443,tcp,-,0.011492,0.0,0.0,5,3,SF,,Benign1,0
1540527440.521436,192.168.1.132,39476,192.168.1.1,53,udp,dns,0.112178,34.0,297.0,1,1,SF,,Benign1,0
1540528340.698063,192.168.1.132,56689,2.16.60.139,443,tcp,-,0.011251,0.0,0.0,5,3,SF,,Benign1,0
1540528340.641354,192.168.1.132,51743,192.168.1.1,53,udp,dns,0.056214,34.0,297.0,1,1,SF,,Benign1,0
1540529240.790016,192.168.1.132,56690,2.16.60.139,443,tcp,-,0.011495,0.0,0.0,5,3,SF,,Benign1,0
1540529240.705325,192.168.1.132,46770,192.168.1.1,53,udp,dns,0.068203,34.0,297.0,1,1,SF,,Benign1,0
1540529486.842023,192.168.1.132,53042,216.239.35.8,123,udp,-,0.016985,48.0,48.0,1,1,SF,,Benign1,0
1540529746.951552,192.168.1.132,40121,216.239.35.0,123,udp,-,0.109428,48.0,48.0,1,1,SF,,Benign1,0
1540529993.160383,192.168.1.132,36227,216.239.35.4,123,udp,-,0.114177,48.0,48.0,1,1,SF,,Benign1,0
1540530124.860461,192.168.1.132,57086,52.209.221.67,80,tcp,http,0.092945,1847.0,1539.0,7,7,SF,,Benign1,0
1540530124.956405,192.168.1.132,60684,52.215.95.120,80,tcp,http,0.12418,1847.0,791.0,6,6,SF,,Benign1,0
1540530124.789521,192.168.1.132,35128,192.168.1.1,53,udp,dns,0.061951,37.0,179.0,1,1,SF,,Benign1,0
1540530124.851966,192.168.1.132,33836,192.168.1.1,53,udp,dns,0.007996,37.0,442.0,1,1,SF,,Benign1,0
1540530124.954408,192.168.1.132,54091,192.168.1.1,53,udp,dns,0.000499,37.0,100.0,1,1,SF,,Benign1,0
1540530124.955407,192.168.1.132,58906,192.168.1.1,53,udp,dns,0.000499,37.0,132.0,1,1,SF,,Benign1,0
1540530140.907279,192.168.1.132,53686,2.16.60.82,443,tcp,-,0.011492,0.0,0.0,4,2,SF,,Benign1,0
1540530140.794865,192.168.1.132,40814,192.168.1.1,53,udp,dns,0.111933,34.0,297.0,1,1,SF,,Benign1,0
1540530586.374379,192.168.1.132,58696,216.239.35.12,123,udp,-,0.271598,48.0,48.0,1,1,SF,,Benign1,0
1540531041.029249,192.168.1.132,56694,2.16.60.139,443,tcp,-,0.011245,0.0,0.0,5,3,SF,,Benign1,0
1540531040.913578,192.168.1.132,40614,192.168.1.1,53,udp,dns,0.115191,34.0,281.0,1,1,SF,,Benign1,0
1540531941.148324,192.168.1.132,56695,2.16.60.139,443,tcp,-,0.011494,0.0,0.0,4,2,SF,,Benign1,0
1540531941.036149,192.168.1.132,50406,192.168.1.1,53,udp,dns,0.111689,34.0,295.0,1,1,SF,,Benign1,0
1540532841.348771,192.168.1.132,56696,2.16.60.139,443,tcp,-,0.011492,0.0,0.0,4,2,SF,,Benign1,0
1540532841.156382,192.168.1.132,39480,192.168.1.1,53,udp,dns,0.191896,34.0,295.0,1,1,SF,,Benign1,0
1540533724.844016,192.168.1.132,57092,52.209.221.67,80,tcp,http,0.089198,1847.0,1539.0,7,7,SF,,Benign1,0
1540533724.936213,192.168.1.132,60690,52.215.95.120,80,tcp,http,0.107438,1847.0,791.0,6,6,SF,,Benign1,0
1540533724.787558,192.168.1.132,50660,192.168.1.1,53,udp,dns,0.047465,37.0,179.0,1,1,SF,,Benign1,0
1540533724.83552,192.168.1.132,54540,192.168.1.1,53,udp,dns,0.007997,37.0,442.0,1,1,SF,,Benign1,0
1540533724.934214,192.168.1.132,54729,192.168.1.1,53,udp,dns,0.0005,37.0,100.0,1,1,SF,,Benign1,0
1540533724.935213,192.168.1.132,37127,192.168.1.1,53,udp,dns,0.0005,37.0,132.0,1,1,SF,,Benign1,0
1540533741.482778,192.168.1.132,56699,2.16.60.139,443,tcp,-,0.011493,0.0,0.0,5,3,SF,,Benign1,0
1540533741.35511,192.168.1.132,37087,192.168.1.1,53,udp,dns,0.127172,34.0,281.0,1,1,SF,,Benign1,0
1540533737.740422,192.168.1.132,58370,216.239.35.8,123,udp,-,0.016981,48.0,48.0,1,1,SF,,Benign1,0
1540534000.860206,192.168.1.132,35406,216.239.35.0,123,udp,-,0.10968,48.0,48.0,1,1,SF,,Benign1,0
1540534244.071841,192.168.1.132,59394,216.239.35.4,123,udp,-,0.116689,48.0,48.0,1,1,SF,,Benign1,0
1540534641.551133,192.168.1.132,53693,2.16.60.82,443,tcp,-,0.011746,0.0,0.0,4,3,SF,,Benign1,0
1540534641.494418,192.168.1.132,49062,192.168.1.1,53,udp,dns,0.056219,34.0,297.0,1,1,SF,,Benign1,0
1540534782.29103,192.168.1.132,57477,216.239.35.12,123,udp,-,,,,1,0,S0,,Benign1,0
1540535330.405409,192.168.1.132,38896,216.239.35.12,123,udp,-,0.269604,48.0,48.0,1,1,SF,,Benign1,0
1540535541.616828,192.168.1.132,53694,2.16.60.82,443,tcp,-,0.011493,0.0,0.0,4,2,SF,,Benign1,0
1540535541.559121,192.168.1.132,42746,192.168.1.1,53,udp,dns,0.057208,34.0,297.0,1,1,SF,,Benign1,0
1540536441.676156,192.168.1.132,53695,2.16.60.82,443,tcp,-,0.011243,0.0,0.0,4,2,SF,,Benign1,0
1540536441.620445,192.168.1.132,43338,192.168.1.1,53,udp,dns,0.055215,34.0,297.0,1,1,SF,,Benign1,0
1540537324.845662,192.168.1.132,57098,52.209.221.67,80,tcp,http,0.088699,1847.0,1539.0,7,7,SF,,Benign1,0
1540537324.937359,192.168.1.132,60696,52.215.95.120,80,tcp,http,0.12193,1847.0,791.0,7,6,SF,,Benign1,0
1540537324.789716,192.168.1.132,37915,192.168.1.1,53,udp,dns,0.046954,37.0,179.0,1,1,SF,,Benign1,0
1540537324.837167,192.168.1.132,52445,192.168.1.1,53,udp,dns,0.007997,37.0,442.0,1,1,SF,,Benign1,0
1540537324.935362,192.168.1.132,52588,192.168.1.1,53,udp,dns,0.000499,37.0,100.0,1,1,SF,,Benign1,0
1540537324.93636,192.168.1.132,59235,192.168.1.1,53,udp,dns,0.000501,37.0,132.0,1,1,SF,,Benign1,0
1540537341.732279,192.168.1.132,53698,2.16.60.82,443,tcp,-,0.011494,0.0,0.0,5,3,SF,,Benign1,0
1540537341.682076,192.168.1.132,60501,192.168.1.1,53,udp,dns,0.049705,34.0,297.0,1,1,SF,,Benign1,0
1540537947.772427,192.168.1.132,53198,216.239.35.8,123,udp,-,0.016733,48.0,48.0,1,1,SF,,Benign1,0
1540538241.859939,192.168.1.132,53699,2.16.60.82,443,tcp,-,0.011744,0.0,0.0,4,2,SF,,Benign1,0
1540538186.890152,192.168.1.132,46611,216.239.35.0,123,udp,-,0.109189,48.0,48.0,1,1,SF,,Benign1,0
1540538241.740278,192.168.1.132,45080,192.168.1.1,53,udp,dns,0.119429,34.0,297.0,1,1,SF,,Benign1,0
1540538434.100517,192.168.1.132,34439,216.239.35.4,123,udp,-,0.114183,48.0,48.0,1,1,SF,,Benign1,0
1540539141.919169,192.168.1.132,56707,2.16.60.139,443,tcp,-,0.011496,0.0,0.0,4,3,SF,,Benign1,0
1540539141.868469,192.168.1.132,43036,192.168.1.1,53,udp,dns,0.050204,34.0,297.0,1,1,SF,,Benign1,0
1540539486.316942,192.168.1.132,34258,216.239.35.12,123,udp,-,0.27034,48.0,48.0,1,1,SF,,Benign1,0
1540540041.988479,192.168.1.132,56708,2.16.60.139,443,tcp,-,0.011493,0.0,0.0,4,2,SF,,Benign1,0
1540540041.925272,192.168.1.132,37562,192.168.1.1,53,udp,dns,0.062708,34.0,295.0,1,1,SF,,Benign1,0
1540540924.868566,192.168.1.132,60701,52.215.95.120,80,tcp,http,0.089446,1847.0,1539.0,7,7,SF,,Benign1,0
1540540924.961512,192.168.1.132,57105,52.209.221.67,80,tcp,http,0.10394,1847.0,791.0,6,6,SF,,Benign1,0
1540540925.381522,192.168.1.132,40550,52.51.133.171,80,tcp,http,0.063713,1163.0,1503.0,6,6,SF,,Benign1,0
1540540925.448234,192.168.1.132,49245,52.212.88.21,80,tcp,http,0.207133,2902.0,5263.0,10,4,SF,,Benign1,0
1540540925.632379,192.168.1.132,40552,52.51.133.171,80,tcp,http,0.072708,1162.0,775.0,5,5,SF,,Benign1,0
1540540927.604004,192.168.1.132,60889,130.211.67.12,80,tcp,http,0.234116,1595.0,177.0,7,7,SF,,Benign1,0
1540540924.791363,192.168.1.132,58711,192.168.1.1,53,udp,dns,0.068209,37.0,179.0,1,1,SF,,Benign1,0
1540540924.86007,192.168.1.132,53001,192.168.1.1,53,udp,dns,0.007997,37.0,442.0,1,1,SF,,Benign1,0
1540540924.959263,192.168.1.132,47828,192.168.1.1,53,udp,dns,0.0005,37.0,100.0,1,1,SF,,Benign1,0
1540540924.960263,192.168.1.132,52880,192.168.1.1,53,udp,dns,0.000751,37.0,132.0,1,1,SF,,Benign1,0
1540540925.150156,192.168.1.132,51330,192.168.1.1,53,udp,dns,0.225626,46.0,209.0,1,1,SF,,Benign1,0
1540540925.376526,192.168.1.132,47296,192.168.1.1,53,udp,dns,0.004498,46.0,472.0,1,1,SF,,Benign1,0
1540540925.446236,192.168.1.132,59967,192.168.1.1,53,udp,dns,0.000499,46.0,141.0,1,1,SF,,Benign1,0
1540540925.447234,192.168.1.132,38286,192.168.1.1,53,udp,dns,0.000501,46.0,173.0,1,1,SF,,Benign1,0
1540540925.629881,192.168.1.132,59005,192.168.1.1,53,udp,dns,0.000749,46.0,141.0,1,1,SF,,Benign1,0
1540540925.63138,192.168.1.132,51156,192.168.1.1,53,udp,dns,0.0005,46.0,173.0,1,1,SF,,Benign1,0
1540540927.470592,192.168.1.132,53836,192.168.1.1,53,udp,dns,0.132915,41.0,124.0,1,1,SF,,Benign1,0
1540540932.684106,192.168.1.132,60707,52.215.95.120,80,tcp,http,0.106189,4038.0,791.0,6,8,SF,,Benign1,0
1540540932.681867,192.168.1.132,48529,192.168.1.1,53,udp,dns,0.00074,37.0,100.0,1,1,SF,,Benign1,0
1540540932.683106,192.168.1.132,59075,192.168.1.1,53,udp,dns,0.000499,37.0,132.0,1,1,SF,,Benign1,0
1540540942.046763,192.168.1.132,53709,2.16.60.82,443,tcp,-,0.011494,0.0,0.0,4,2,SF,,Benign1,0
1540540941.994056,192.168.1.132,58072,192.168.1.1,53,udp,dns,0.05221,34.0,297.0,1,1,SF,,Benign1,0
1540540901.156356,192.168.1.132,68,192.168.1.1,67,udp,dhcp,0.000993,300.0,300.0,1,1,SF,,Benign1,0
1540541842.110424,192.168.1.132,53710,2.16.60.82,443,tcp,-,0.011245,0.0,0.0,5,3,SF,,Benign1,0
1540541842.053713,192.168.1.132,35460,192.168.1.1,53,udp,dns,0.055962,34.0,311.0,1,1,SF,,Benign1,0
1540542161.681867,192.168.1.132,38690,216.239.35.8,123,udp,-,0.016733,48.0,48.0,1,1,SF,,Benign1,0
1540542368.794207,192.168.1.132,50730,216.239.35.0,123,udp,-,0.109684,48.0,48.0,1,1,SF,,Benign1,0
1540542681.003131,192.168.1.132,43393,216.239.35.4,123,udp,-,0.114429,48.0,48.0,1,1,SF,,Benign1,0
1540542742.170738,192.168.1.132,53711,2.16.60.82,443,tcp,-,0.011493,0.0,0.0,4,2,SF,,Benign1,0
1540542742.116778,192.168.1.132,47688,192.168.1.1,53,udp,dns,0.053468,34.0,311.0,1,1,SF,,Benign1,0
1540543642.225958,192.168.1.132,56719,2.16.60.139,443,tcp,-,0.011245,0.0,0.0,4,2,SF,,Benign1,0
1540543642.177247,192.168.1.132,34302,192.168.1.1,53,udp,dns,0.048213,34.0,311.0,1,1,SF,,Benign1,0
1540543748.218782,192.168.1.132,39011,216.239.35.12,123,udp,-,0.269581,48.0,48.0,1,1,SF,,Benign1,0
1540544524.995102,192.168.1.132,57115,52.209.221.67,80,tcp,http,0.094196,1846.0,1539.0,7,5,SF,,Benign1,0
1540544525.092547,192.168.1.132,60713,52.215.95.120,80,tcp,http,0.121679,1846.0,791.0,6,6,SF,,Benign1,0
1540544524.790241,192.168.1.132,52423,192.168.1.1,53,udp,dns,0.199885,37.0,179.0,1,1,SF,,Benign1,0
1540544524.990606,192.168.1.132,37599,192.168.1.1,53,udp,dns,0.003998,37.0,442.0,1,1,SF,,Benign1,0
1540544525.090549,192.168.1.132,43998,192.168.1.1,53,udp,dns,0.000498,37.0,100.0,1,1,SF,,Benign1,0
1540544525.091546,192.168.1.132,52105,192.168.1.1,53,udp,dns,0.00075,37.0,132.0,1,1,SF,,Benign1,0
1540544542.440912,192.168.1.132,56722,2.16.60.139,443,tcp,-,0.01149,0.0,0.0,5,3,SF,,Benign1,0
1540544542.23355,192.168.1.132,35913,192.168.1.1,53,udp,dns,0.206879,34.0,297.0,1,1,SF,,Benign1,0
1540545442.507565,192.168.1.132,56723,2.16.60.139,443,tcp,-,0.011243,0.0,0.0,4,2,SF,,Benign1,0
1540545442.448613,192.168.1.132,49907,192.168.1.1,53,udp,dns,0.058472,34.0,297.0,1,1,SF,,Benign1,0
1540545546.062271,192.168.1.132,60899,130.211.67.12,80,tcp,http,1.170584,860.0,182.0,7,4,SF,,Benign1,0
1540545547.219111,192.168.1.132,60900,130.211.67.12,80,tcp,http,0.155662,8823.0,182.0,6,10,SF,,Benign1,0
1540545547.36128,192.168.1.132,60901,130.211.67.12,80,tcp,http,0.165407,2553.0,182.0,8,5,SF,,Benign1,0
1540545545.842406,192.168.1.132,38807,192.168.1.1,53,udp,dns,0.108433,41.0,116.0,1,1,SF,,Benign1,0
1540545545.951584,192.168.1.132,44527,192.168.1.1,53,udp,dns,0.11019,41.0,124.0,1,1,SF,,Benign1,0
1540545547.217115,192.168.1.132,42057,192.168.1.1,53,udp,dns,0.000498,41.0,41.0,1,1,SF,,Benign1,0
1540545547.218112,192.168.1.132,58987,192.168.1.1,53,udp,dns,0.0005,41.0,57.0,1,1,SF,,Benign1,0
1540545547.358783,192.168.1.132,39542,192.168.1.1,53,udp,dns,0.000499,41.0,41.0,1,1,SF,,Benign1,0
1540545547.360032,192.168.1.132,44238,192.168.1.1,53,udp,dns,0.000499,41.0,57.0,1,1,SF,,Benign1,0
